# t, hp, hx
2.887497511900000147e-02 -6.529187079300000475e-04 -8.432811861399999986e-06
2.889873312799999885e-02 -7.794749556299999894e-04 -8.375533051900000710e-06
2.892248598299999862e-02 -9.624842310499999833e-04 -8.161761078899999600e-06
2.894624216299999941e-02 -1.255096798000000097e-03 -7.646385354999999675e-06
2.896999932600000105e-02 -1.627234687500000044e-03 -6.766456340799999696e-06
2.899375954899999913e-02 -1.976279757799999891e-03 -5.390076348200000184e-06
2.901730986400000156e-02 -2.219466571300000163e-03 -3.481032784000000130e-06
2.904107379200000089e-02 -2.298988370800000153e-03 -1.153566962099999932e-06
2.906483965899999897e-02 -2.224561529600000039e-03 1.441922407499999929e-06
2.908861054299999999e-02 -2.013241796499999885e-03 4.097791494099999679e-06
2.911237070500000135e-02 -1.741429896999999952e-03 6.690700841000000143e-06
2.913613316899999958e-02 -1.469197925699999938e-03 9.011097332799999815e-06
2.915990295800000021e-02 -1.205642192799999965e-03 1.090150064599999974e-05
2.918367232599999861e-02 -9.760949793900000311e-04 1.226481376099999928e-05
2.920743358899999947e-02 -7.994150158499999581e-04 1.302934562300000077e-05
2.923119998200000152e-02 -6.867925055800000456e-04 1.316410285099999932e-05
2.925496407299999976e-02 -6.037178180899999656e-04 1.267008043100000073e-05
2.927872243199999835e-02 -5.620127670000000511e-04 1.157174965599999939e-05
2.930247678499999994e-02 -5.849835089400000267e-04 9.935885602000000101e-06
2.932622864399999849e-02 -6.636170196899999823e-04 7.850288802700000596e-06
2.934998660199999998e-02 -7.668991863999999586e-04 5.451825824400000001e-06
2.937374102200000087e-02 -9.377013744199999817e-04 2.939695870999999944e-06
2.939749519000000103e-02 -1.222692311000000108e-03 4.795926468500000357e-07
2.942125135599999927e-02 -1.562930548999999893e-03 -1.782303738600000101e-06
2.944500299099999871e-02 -1.879647913999999949e-03 -3.684731562500000150e-06
2.946875937700000128e-02 -2.099975391000000191e-03 -5.141006896199999744e-06
2.949251660800000091e-02 -2.170297316399999801e-03 -6.167140318300000152e-06
2.951627598100000152e-02 -2.099762232899999876e-03 -6.744431811599999654e-06
2.954003216500000056e-02 -1.890348336499999985e-03 -6.955688019000000010e-06
2.956379354399999923e-02 -1.630524664299999940e-03 -6.981977855799999805e-06
2.958755378600000027e-02 -1.389944834299999907e-03 -6.877843780800000197e-06
2.961131245899999848e-02 -1.157430022999999999e-03 -6.684866902499999892e-06
2.963507772400000156e-02 -9.582557764399999472e-04 -6.453896385199999795e-06
2.965884903299999958e-02 -8.098049926499999726e-04 -6.195569766899999865e-06
2.968261995499999958e-02 -7.137814471499999988e-04 -5.911282474000000216e-06
2.970639027399999896e-02 -6.497410799899999874e-04 -5.779655965700000039e-06
2.973016398699999951e-02 -6.283623805899999845e-04 -5.716770356300000103e-06
2.975393021000000138e-02 -6.526813810800000289e-04 -5.599168970700000302e-06
2.977769438800000057e-02 -7.098572255100000410e-04 -5.531107085800000220e-06
2.980145603799999945e-02 -7.801754530600000289e-04 -5.432981381499999759e-06
2.982521530799999918e-02 -8.937370500099999643e-04 -5.217298798600000116e-06
2.984896949300000144e-02 -1.094368168200000012e-03 -4.805492218000000342e-06
2.987272574100000022e-02 -1.355939711899999903e-03 -4.167381038100000013e-06
2.989648273200000081e-02 -1.634607208699999934e-03 -3.325427463199999886e-06
2.992024042599999989e-02 -1.895621901600000065e-03 -2.318816574899999950e-06
2.994399288199999995e-02 -2.060657336900000112e-03 -1.188286292400000037e-06
2.996775059000000158e-02 -2.085662524200000093e-03 2.505376957100000053e-08
2.999150735900000045e-02 -1.987445145599999949e-03 1.215632526000000097e-06
3.001490686200000008e-02 -1.791507409500000007e-03 2.460620708999999839e-06
3.003866444699999916e-02 -1.561120390100000088e-03 3.567706606400000072e-06
3.006242960400000094e-02 -1.336569864299999967e-03 4.516049545799999842e-06
3.008619510199999833e-02 -1.142701632900000076e-03 5.359706959899999666e-06
3.010995562200000086e-02 -9.739757362700000171e-04 5.971983694699999983e-06
3.013371208099999837e-02 -8.392652954699999840e-04 6.418472094899999856e-06
3.015747610299999992e-02 -7.507429482600000252e-04 6.691565334399999715e-06
3.018123685699999892e-02 -7.077999688199999775e-04 6.757146819699999643e-06
3.020500413300000048e-02 -7.044664294299999695e-04 6.600461016800000375e-06
3.022877599000000151e-02 -7.129524739500000012e-04 6.253684032800000212e-06
3.025254942099999886e-02 -7.302011965099999878e-04 5.750150938600000159e-06
3.027631747800000120e-02 -7.665285271699999719e-04 5.116063456700000333e-06
3.030008581799999851e-02 -8.147224863900000367e-04 4.363147699400000418e-06
3.032384843300000091e-02 -9.065419113099999759e-04 3.471385658199999921e-06
3.034761304400000054e-02 -1.074369331200000083e-03 2.553393481999999842e-06
3.037137502200000158e-02 -1.287903229600000001e-03 1.620733603000000028e-06
3.039513430099999997e-02 -1.523821691900000041e-03 6.528537540399999514e-07
3.041889184000000010e-02 -1.743543604400000059e-03 -2.451902936099999798e-07
3.044265054600000034e-02 -1.882600787300000049e-03 -1.083250160700000005e-06
3.046640595899999943e-02 -1.918614784399999941e-03 -1.835387844400000073e-06
3.049016478100000094e-02 -1.840028351300000004e-03 -2.407841122200000083e-06
3.051391726900000087e-02 -1.673606397799999980e-03 -2.827555778300000150e-06
3.053766640500000032e-02 -1.470877957599999938e-03 -3.169776156699999917e-06
3.056141615799999947e-02 -1.265949352000000049e-03 -3.420448228500000092e-06
3.058517202999999976e-02 -1.098537840199999976e-03 -3.593184307799999853e-06
3.060892876500000137e-02 -9.454590365199999711e-04 -3.765825325100000155e-06
3.063268561399999992e-02 -8.144459573199999778e-04 -3.872036998000000110e-06
3.065644609300000045e-02 -7.344530463100000343e-04 -3.825156867599999758e-06
3.068020565700000160e-02 -6.852865668099999887e-04 -3.762239780399999922e-06
3.070396625100000124e-02 -6.653645504699999807e-04 -3.642431743499999852e-06
3.072773240199999992e-02 -6.617348193500000421e-04 -3.416310882999999997e-06
3.075149693099999901e-02 -6.747985495799999978e-04 -3.183432648400000022e-06
3.077525521600000050e-02 -7.149583444099999983e-04 -2.943898590499999801e-06
3.079901217800000077e-02 -7.630080909299999901e-04 -2.680651340000000109e-06
3.082277449700000088e-02 -8.483595042599999941e-04 -2.395997403200000166e-06
3.084653519299999924e-02 -1.015527620499999915e-03 -2.088918463899999800e-06
3.087029309200000141e-02 -1.246202345300000038e-03 -1.731872165399999902e-06
3.089404720700000134e-02 -1.496486660400000090e-03 -1.313042925500000088e-06
3.091779927200000166e-02 -1.711559036299999982e-03 -8.161120706699999494e-07
3.094156025500000018e-02 -1.838464885299999916e-03 -2.308284334399999893e-07
3.096531966300000022e-02 -1.861958637300000028e-03 4.000154370999999910e-07
3.098908061500000102e-02 -1.773438056800000044e-03 9.941963183200000805e-07
3.101254759399999991e-02 -1.599443974599999967e-03 1.560671150899999930e-06
3.103630410499999895e-02 -1.393047533799999984e-03 2.093301873299999855e-06
3.106007080999999975e-02 -1.192601229400000028e-03 2.552738808200000034e-06
3.108383567000000056e-02 -1.030376512899999980e-03 2.921897197599999840e-06
3.110759746500000103e-02 -8.789796690099999608e-04 3.168073452699999933e-06
3.113136137799999911e-02 -7.519125152899999937e-04 3.296762534100000043e-06
3.115512498899999927e-02 -6.755081550199999946e-04 3.313226371299999953e-06
3.117888772299999903e-02 -6.240496397899999515e-04 3.194064007999999930e-06
3.120264569599999829e-02 -5.986864359800000068e-04 2.971960296799999808e-06
3.122640205899999966e-02 -5.958633027199999703e-04 2.641820318699999956e-06
3.125015888700000133e-02 -6.102445103900000327e-04 2.209752553900000188e-06
3.127391641200000238e-02 -6.392244963699999843e-04 1.755356497699999901e-06
3.129767698400000298e-02 -6.706242808399999998e-04 1.295266649200000094e-06
3.132143217600000251e-02 -7.396159903699999838e-04 8.297530637100000321e-07
3.134519017899999732e-02 -8.863483921200000087e-04 3.752503614400000138e-07
3.136895380299999786e-02 -1.096081682299999971e-03 -5.871427567899999760e-08
3.139271578299999976e-02 -1.331740149999999928e-03 -4.747688487400000234e-07
3.141647860699999656e-02 -1.544639605600000047e-03 -8.823970823000000280e-07
3.144024317699999765e-02 -1.680264436500000097e-03 -1.288524238300000085e-06
3.146400796200000266e-02 -1.725432065600000092e-03 -1.685094180499999981e-06
3.148776649900000141e-02 -1.664599336700000026e-03 -2.025893312700000139e-06
3.151153602299999745e-02 -1.505751857900000006e-03 -2.327308636700000020e-06
3.153530125100000026e-02 -1.302085381999999909e-03 -2.623810257500000181e-06
3.155906245199999877e-02 -1.101700484499999961e-03 -2.896209962899999862e-06
3.158283220699999866e-02 -9.270634393999999980e-04 -3.118836772499999827e-06
3.160659695999999685e-02 -7.659946050200000132e-04 -3.261198576000000135e-06
3.163035781399999719e-02 -6.215194076600000055e-04 -3.312640974399999909e-06
3.165412237200000006e-02 -5.143856698500000281e-04 -3.266275975600000189e-06
3.167788305600000021e-02 -4.384867058700000131e-04 -3.116737020199999922e-06
3.170164916200000210e-02 -3.904234014800000009e-04 -2.840292158200000014e-06
3.172541425599999937e-02 -3.876032954900000176e-04 -2.441113208100000144e-06
3.174918189800000207e-02 -4.349488241300000259e-04 -1.910766355699999902e-06
3.177294487099999870e-02 -5.140006560800000320e-04 -1.312755032599999906e-06
3.179671021899999755e-02 -6.253801904799999702e-04 -7.255745810500000365e-07
3.182047950900000061e-02 -8.025174560100000387e-04 -1.282505079500000059e-07
3.184424744400000257e-02 -1.041092512599999962e-03 4.053367286999999832e-07
3.186801326099999998e-02 -1.308557750699999899e-03 8.044140348499999549e-07
3.189177871900000100e-02 -1.538249046500000028e-03 1.078371885899999925e-06
3.191554257200000105e-02 -1.660222768300000052e-03 1.243535203899999975e-06
3.193931216100000248e-02 -1.670768449400000062e-03 1.286796745800000020e-06
3.196307882800000083e-02 -1.563296765300000064e-03 1.220328502699999927e-06
3.198684407199999663e-02 -1.374305597299999970e-03 1.093086547499999920e-06
3.201012150000000223e-02 -1.158638850900000012e-03 9.481540024899999724e-07
3.203389041400000331e-02 -9.514682723799999754e-04 8.123948576000000502e-07
3.205765639299999747e-02 -7.606413561400000292e-04 6.977208921299999532e-07
3.208142192099999734e-02 -5.829827193400000107e-04 6.463871421500000210e-07
3.210519028900000321e-02 -4.410260817199999775e-04 6.659819950400000416e-07
3.212895559299999704e-02 -3.395555789699999916e-04 7.793322787400000468e-07
3.215271509099999758e-02 -2.621599103799999910e-04 1.055267478399999936e-06
3.217647869399999777e-02 -2.367570836800000054e-04 1.418021498399999950e-06
3.220024017599999733e-02 -2.933199658699999759e-04 1.846417948299999913e-06
3.222400369799999914e-02 -3.918899647199999858e-04 2.371085014099999972e-06
3.224776542100000337e-02 -5.195188967000000145e-04 2.894919815900000037e-06
3.227152757699999763e-02 -7.134912752099999882e-04 3.340190572200000054e-06
3.229528694099999958e-02 -9.653386369499999519e-04 3.655232632999999858e-06
3.231905211299999914e-02 -1.224149991800000097e-03 3.801229050700000151e-06
3.234281194099999923e-02 -1.429114297599999974e-03 3.751326782800000108e-06
3.236657362499999885e-02 -1.533519432200000079e-03 3.509513024899999872e-06
3.239033833999999806e-02 -1.521361769200000073e-03 3.085823366999999912e-06
3.241410412899999732e-02 -1.390292602100000070e-03 2.509562994299999894e-06
3.243786802299999938e-02 -1.187987477100000073e-03 1.821725620800000002e-06
3.246163605400000096e-02 -9.688593591899999835e-04 1.061824470199999914e-06
3.248539850900000053e-02 -7.563027116100000218e-04 3.041066400899999794e-07
3.250915650999999795e-02 -5.647455258900000189e-04 -4.288444781700000009e-07
3.253291873099999759e-02 -3.923550779199999811e-04 -1.129104898200000042e-06
3.255668578300000005e-02 -2.577958110599999847e-04 -1.686655385500000086e-06
3.258044534599999903e-02 -1.663098195400000007e-04 -2.117698806300000197e-06
3.260421194199999984e-02 -1.266056449499999934e-04 -2.395336151400000001e-06
3.262797897699999672e-02 -1.841227262299999885e-04 -2.472687942300000165e-06
3.265174681900000209e-02 -3.226588503899999812e-04 -2.386247670900000076e-06
3.267551693199999968e-02 -4.931847813200000447e-04 -2.147438442800000044e-06
3.269928199600000140e-02 -7.114666865299999580e-04 -1.790595130400000056e-06
3.272304579600000124e-02 -9.751653229100000139e-04 -1.286633861799999965e-06
3.274681319199999885e-02 -1.221953666999999952e-03 -6.430887337600000272e-07
3.277057877799999935e-02 -1.383451973300000009e-03 1.102021794699999979e-07
3.279434463400000138e-02 -1.430938890500000000e-03 9.402637548099999677e-07
3.281811038500000166e-02 -1.367735533499999951e-03 1.753516896099999980e-06
3.284186970300000119e-02 -1.216280768000000106e-03 2.480378088499999875e-06
3.286563400200000207e-02 -1.010658635099999933e-03 3.078800431600000066e-06
3.288940030299999928e-02 -7.902751818100000030e-04 3.492098839700000005e-06
3.291316823999999863e-02 -5.795191315099999579e-04 3.679121621200000185e-06
3.293693456699999661e-02 -3.915102505800000248e-04 3.631279467000000021e-06
3.296069902899999987e-02 -2.444414890399999830e-04 3.311757790499999930e-06
3.298446260199999758e-02 -1.466088223299999958e-04 2.800493636899999942e-06
3.300774268199999778e-02 -9.787273689800000465e-05 2.175220816399999941e-06
3.303150740599999913e-02 -1.477538045199999967e-04 1.455570520500000039e-06
3.305527361499999844e-02 -3.046256439499999769e-04 7.265632583599999895e-07
3.307904153900000088e-02 -4.846153340800000270e-04 1.156301501500000045e-07
3.310280611900000280e-02 -6.892186263300000308e-04 -2.916461718899999919e-07
3.312656587499999972e-02 -9.174415076200000303e-04 -4.519879456400000123e-07
3.315031674599999700e-02 -1.114298109500000107e-03 -3.457617940100000080e-07
3.317407243199999717e-02 -1.232325458799999988e-03 -2.185085921700000059e-08
3.319783144599999791e-02 -1.238458116100000063e-03 4.046404513099999739e-07
3.322159536400000335e-02 -1.160757914799999966e-03 8.284605053099999507e-07
3.324535703800000214e-02 -1.029226381000000051e-03 1.136757699399999915e-06
3.326911611100000221e-02 -8.469163033800000163e-04 1.218857949500000076e-06
3.329287644400000246e-02 -6.489657608100000063e-04 9.679803120300000373e-07
3.331663329699999926e-02 -4.551740453000000007e-04 2.479324705100000038e-07
3.334039181600000068e-02 -2.910864648299999824e-04 -9.469381877800000524e-07
3.336415138499999877e-02 -1.950092013499999896e-04 -2.634717881899999943e-06
3.338791180500000344e-02 -1.419112471500000002e-04 -4.701060881499999793e-06
3.341166953099999892e-02 -1.633410447100000051e-04 -6.940233677299999734e-06
3.343542800299999923e-02 -2.894514665900000121e-04 -9.294721687200000284e-06
3.345918677000000313e-02 -4.672909266299999785e-04 -1.152844412700000011e-05
3.348294088699999699e-02 -6.793245281399999712e-04 -1.330426084000000008e-05
3.350670099699999682e-02 -8.925946423500000400e-04 -1.440378571900000045e-05
3.353045857200000202e-02 -1.056268688800000074e-03 -1.469729504300000063e-05
3.355421767200000155e-02 -1.133922674500000005e-03 -1.411148840799999979e-05
3.357797650399999695e-02 -1.113617063799999911e-03 -1.269018922500000026e-05
3.360173515699999697e-02 -1.028142601799999925e-03 -1.055101601200000035e-05
3.362549291800000228e-02 -8.977368312900000508e-04 -7.838656406600000507e-06
3.364925404400000153e-02 -7.361285934400000047e-04 -4.753978457699999699e-06
3.367301305499999925e-02 -5.640209852300000519e-04 -1.485758845400000010e-06
3.369677416800000158e-02 -3.939114137500000171e-04 1.729016853299999932e-06
3.372053668899999829e-02 -2.631793704000000007e-04 4.673731396200000358e-06
3.374429459100000001e-02 -2.051120235399999975e-04 7.137412639600000291e-06
3.376805594500000007e-02 -2.012167969499999902e-04 8.922384660299999750e-06
3.379181705400000069e-02 -2.716777220200000025e-04 9.982762951700000225e-06
3.381557778299999761e-02 -4.215263797199999933e-04 1.029364717999999963e-05
3.383933841700000056e-02 -6.151696842500000220e-04 9.819826512699999905e-06
3.386309921100000286e-02 -8.148142147499999773e-04 8.644156475700000679e-06
3.388685792599999830e-02 -9.734303595499999712e-04 6.937260653500000104e-06
3.391062094200000127e-02 -1.064503113700000000e-03 4.852075562599999775e-06
3.393438465799999970e-02 -1.070321313300000039e-03 2.626421865800000144e-06
3.395814564800000296e-02 -9.970758300300000716e-04 5.365048662500000166e-07
3.398190504499999653e-02 -8.818868464400000332e-04 -1.225824530399999897e-06
3.400540461599999703e-02 -7.423294007599999609e-04 -2.591773010900000075e-06
